CardId,Name,OriginalType,ModeCount,ModeIds,Auto
101421,Port Hunting Ground,Master,1,101421:MASTER,yes
101422,"Portrait, The",Action,1,101422:ACTION,yes
101423,Possession,Action,2,101423:ACTION:nec|101423:ACTION:NEC,yes
101424,Potence,Master,1,101424:MASTER,yes
101425,Potio Martyrium,Action,1,101425:ACTION,yes
101426,Pounce,Combat,1,101426:COMBAT,yes
101427,Powder of Rigidity,Equipment,1,101427:EQUIPMENT,yes
101428,Power of All,Reaction,1,101428:REACTION,yes
101429,Power of One,Action Modifier,3,101429:MODIFIER:obt|101429:MODIFIER:pot|101429:MODIFIER:pre,yes
101430,Power Structure,Master,1,101430:MASTER,yes
101431,Powerbase: Barranquilla,Master,1,101431:MASTER,yes
101432,Powerbase: Berlin,Master,1,101432:MASTER,yes
101433,Powerbase: Cape Verde,Master,1,101433:MASTER,yes
101434,Powerbase: Chicago,Master,1,101434:MASTER,yes
101435,Powerbase: Los Angeles,Master,1,101435:MASTER,yes
101436,Powerbase: Luanda,Master,1,101436:MASTER,yes
101437,Powerbase: Madrid,Master,1,101437:MASTER,yes
101438,Powerbase: Mexico City,Master,1,101438:MASTER,yes
101439,Powerbase: Montreal,Master,1,101439:MASTER,yes
102301,Powerbase: Munich,Master,1,102301:MASTER,yes
101440,Powerbase: New York,Master,1,101440:MASTER,yes
101441,Powerbase: Rome,Master,1,101441:MASTER,yes
101442,Powerbase: Savannah,Master,1,101442:MASTER,yes
101443,Powerbase: Tshwane,Master,1,101443:MASTER,yes
101444,"Powerbase: Washington, D.C.",Master,1,101444:MASTER,yes
101445,Powerbase: Zürich,Master,1,101445:MASTER,yes
101446,Praetorian Backer,Action,1,101446:ACTION,yes
101447,Praxis Seizure: Amsterdam,Political Action,1,101447:POLITICAL,yes
101448,Praxis Seizure: Athens,Political Action,1,101448:POLITICAL,yes
101449,Praxis Seizure: Atlanta,Political Action,1,101449:POLITICAL,yes
101450,Praxis Seizure: Barcelona,Political Action,1,101450:POLITICAL,yes
101451,Praxis Seizure: Berlin,Political Action,1,101451:POLITICAL,yes
101452,Praxis Seizure: Boston,Political Action,1,101452:POLITICAL,yes
101453,Praxis Seizure: Brussels,Political Action,1,101453:POLITICAL,yes
101454,Praxis Seizure: Cairo,Political Action,1,101454:POLITICAL,yes
101455,Praxis Seizure: Chicago,Political Action,1,101455:POLITICAL,yes
101456,Praxis Seizure: Cleveland,Political Action,1,101456:POLITICAL,yes
101457,Praxis Seizure: Dallas,Political Action,1,101457:POLITICAL,yes
101458,Praxis Seizure: Dublin,Political Action,1,101458:POLITICAL,yes
101459,Praxis Seizure: Frankfurt,Political Action,1,101459:POLITICAL,yes
101460,Praxis Seizure: Geneva,Political Action,1,101460:POLITICAL,yes
101461,Praxis Seizure: Glasgow,Political Action,1,101461:POLITICAL,yes
101462,Praxis Seizure: Houston,Political Action,1,101462:POLITICAL,yes
101463,Praxis Seizure: Istanbul,Political Action,1,101463:POLITICAL,yes
101464,Praxis Seizure: London,Political Action,1,101464:POLITICAL,yes
101465,Praxis Seizure: Miami,Political Action,1,101465:POLITICAL,yes
101466,Praxis Seizure: Monaco,Political Action,1,101466:POLITICAL,yes
101467,Praxis Seizure: Paris,Political Action,1,101467:POLITICAL,yes
101468,Praxis Seizure: Rome,Political Action,1,101468:POLITICAL,yes
101469,Praxis Seizure: Seattle,Political Action,1,101469:POLITICAL,yes
101470,Praxis Seizure: Stockholm,Political Action,1,101470:POLITICAL,yes
101471,Praxis Seizure: Venice,Political Action,1,101471:POLITICAL,yes
101472,"Praxis Seizure: Washington, D.C.",Political Action,1,101472:POLITICAL,yes
102307,Praxis Seizure: York,Political Action,1,102307:POLITICAL,yes
101473,Praxis Solomon,Political Action,1,101473:POLITICAL,yes
101474,Precision,Action,2,101474:ACTION:cel|101474:ACTION:CEL,yes
101475,Precognition,Reaction,2,101475:REACTION:aus|101475:REACTION:AUS,yes
101476,Precognizant Mobility,Action,2,101476:ACTION:aus|101476:ACTION:AUS,yes
101477,Predator's Communion,Reaction,3,101477:REFLEX:abo|101477:REACTION:abo|101477:REACTION:ABO,yes
101478,Predator's Mastery,Action Modifier,3,101478:REFLEX:abo|101478:MODIFIER:abo|101478:MODIFIER:ABO,yes
101479,Predator's Transformation,Action Modifier/Combat,4,101479:REFLEX:abo|101479:MODIFIER:abo|101479:MODIFIER:ABO|101479:COMBAT:ABO,yes
101480,Presence,Master,1,101480:MASTER,yes
101481,Pressing Flesh,Action,2,101481:ACTION:thn|101481:ACTION:THN,yes
101482,Preternatural Evasion,Combat,2,101482:COMBAT:cel|101482:COMBAT:CEL,yes
101483,Preternatural Strength,Action,2,101483:ACTION:pot|101483:ACTION:POT,yes
101484,Priestess of Sekhmet,Retainer,1,101484:RETAINER,yes
101485,Primal Instincts,Combat,2,101485:COMBAT:aus|101485:COMBAT:AUS,yes
101486,Principia Discordia,Action,3,101486:ACTION:aus|101486:ACTION:qui|101486:ACTION:ser,yes
101487,Priority Contract,Master,1,101487:MASTER,yes
101488,Priority Shift,Action,1,101488:ACTION,yes
101489,Prison of the Mind,Action,2,101489:ACTION:dem|101489:ACTION:DEM,yes
101490,Private Audience,Action Modifier,1,101490:MODIFIER,yes
102334,Privileged Position,Master,1,102334:MASTER,yes
101491,Procurer,Ally,1,101491:ALLY,yes
101492,Project,Power,1,101492:MODIFIER,yes
101493,Projectile,Combat,2,101493:COMBAT:cel|101493:COMBAT:CEL,yes
101494,Promise of 1528,Action Modifier/Reaction,2,101494:MODIFIER|101494:REACTION,no
101495,Propaganda,Action,2,101495:ACTION:pre|101495:ACTION:PRE,yes
101496,Propaganda of the Deed,Action Modifier,1,101496:MODIFIER,yes
101497,Prophecies of Gehenna,Master,1,101497:MASTER,yes
101498,Protean,Master,1,101498:MASTER,yes
101499,Protect Thine Own,Political Action,1,101499:POLITICAL,yes
102214,Protected District,Reaction,1,102214:REACTION,yes
101500,Protected Resources,Master,1,101500:MASTER,yes
101501,Protection Racket,Reaction,1,101501:REACTION,yes
101502,Protracted Investment,Master,1,101502:MASTER,yes
101503,Provision of the Silsila,Action Modifier/Reaction,2,101503:MODIFIER|101503:REACTION,no
101504,Proxy Kissed,Master,1,101504:MASTER,yes
101505,Psalm of the Damned,Action Modifier,3,101505:MODIFIER:pre|101505:MODIFIER:mal|101505:MODIFIER:MAL,yes
101506,Pseudo-Blindness,Reaction,2,101506:REACTION:chi|101506:REACTION:CHI,yes
101507,Psyche!,Combat,2,101507:COMBAT:cel|101507:COMBAT:CEL,yes
101508,Psychic Assault,Combat,2,101508:COMBAT:aus|101508:COMBAT:AUS,yes
101509,Psychic Projection,Action,2,101509:ACTION:aus|101509:ACTION:AUS,yes
101510,Psychic Veil,Action,2,101510:ACTION:obf|101510:ACTION:OBF,yes
101511,Psychomachia,Action Modifier,3,101511:MODIFIER:pre|101511:MODIFIER:dai|101511:MODIFIER:DAI,yes
102302,Psychophagia,Action,1,102302:ACTION,yes
101512,Public Enemy,Action,1,101512:ACTION,yes
101513,Public Trust,Action,2,101513:ACTION:pre|101513:ACTION:PRE,yes
101514,Public Vilification,Political Action,1,101514:POLITICAL,yes
101515,Pulled Fangs,Combat,1,101515:COMBAT,yes
101516,Pulling Strings,Reaction,2,101516:REACTION:dom|101516:REACTION:DOM,yes
101517,Pulse of the Canaille,Action,2,101517:ACTION:aus|101517:ACTION:AUS,yes
101518,Punish,Action/Combat,2,101518:ACTION|101518:COMBAT,yes
101215,Puppet Master,Action,2,101215:ACTION:dom|101215:ACTION:DOM,yes
101519,Puppeteer,Ally,2,101519:ALLY:nec|101519:ALLY:NEC,yes
101520,Purchase Pact,Master,1,101520:MASTER,yes
101521,Purification,Action/Reaction,2,101521:ACTION:qui|101521:REACTION:QUI,yes
101522,Purity of the Beast,Action,1,101522:ACTION,yes
101523,Pursuit,Combat,2,101523:COMBAT:cel|101523:COMBAT:CEL,yes
101524,Pushing the Limit,Combat,2,101524:COMBAT:pot|101524:COMBAT:POT,yes
101525,Putrefaction,Combat,3,101525:COMBAT:pre|101525:COMBAT:thn|101525:COMBAT:THN,yes
101526,Putrescent Servitude,Action,2,101526:ACTION:thn|101526:ACTION:THN,yes
102335,Putrescent Sustenance,Action,4,102335:ACTION:obl|102335:ACTION:tha|102335:ACTION:OBL|102335:ACTION:THA,yes
101527,Qetu the Evil Doer,Ally,1,101527:ALLY,yes
101528,Quick Exit,Combat,2,101528:COMBAT:obf|101528:COMBAT:OBF,yes
101529,Quick Jab,Combat,1,101529:COMBAT,yes
101530,Quick Meld,Combat,2,101530:COMBAT:pro|101530:COMBAT:PRO,yes
101531,Quicken Sight,Reaction,2,101531:REACTION:aus+cel|101531:REACTION:AUS+CEL,yes
101532,Quickness,Combat,2,101532:COMBAT:cel|101532:COMBAT:CEL,yes
101533,Quicksilver Contemplation,Action Modifier/Reaction,5,101533:REACTION:aus|101533:REACTION:tem|101533:MODIFIER:aus+tem|101533:REACTION:aus+tem|101533:MODIFIER:AUS+TEM,yes
101534,Quietus,Master,1,101534:MASTER,yes
101535,Rabble Razing,Political Action,1,101535:POLITICAL,yes
101536,"Rack, The",Master,1,101536:MASTER,yes
101537,Rafastio Ghoul,Ally,1,101537:ALLY,yes
102336,Rage of Apedemak,Combat,4,102336:COMBAT:ani|102336:COMBAT:pot|102336:COMBAT:ANI|102336:COMBAT:POT,yes
102303,Raising the Portcullis,Political Action,1,102303:POLITICAL,yes
101538,Raking Talons,Combat,1,101538:COMBAT,yes
101539,Rampage,Action,1,101539:ACTION:pot,yes
101540,Random Patterns,Action Modifier/Reaction,2,101540:REACTION:aus+dem|101540:MODIFIER:AUS+DEM,yes
101541,Rant!,Action Modifier,1,101541:MODIFIER,yes
101542,Rapid Change,Action Modifier/Combat,2,101542:MODIFIER:pro|101542:COMBAT:PRO,yes
101543,Rapid Healing,Action,2,101543:ACTION:for|101543:ACTION:FOR,yes
101544,Rapid Thought,Combat,2,101544:COMBAT:cel|101544:COMBAT:CEL,yes
101545,Raptor,Retainer,2,101545:RETAINER:ani|101545:RETAINER:ANI,yes
101546,Rastacourere,Action,1,101546:ACTION,yes
101547,Rat's Warning,Reaction,2,101547:REACTION:ani|101547:REACTION:ANI,yes
101548,Ravager,Master,1,101548:MASTER,yes
101549,Rave,Action,1,101549:ACTION,yes
101550,Raven Spy,Retainer,2,101550:RETAINER:ani|101550:RETAINER:ANI,yes
101551,Ravnos Acceptance,Political Action,1,101551:POLITICAL,yes
101552,Ravnos Cache,Master,1,101552:MASTER,yes
101553,Ravnos Carnival,Master,1,101553:MASTER,yes
101554,Raw Recruit,Action,1,101554:ACTION,yes
101555,Rayzeel's Song,Action,3,101555:ACTION:ani|101555:ACTION:val|101555:ACTION:VAL,yes
101556,Razor Bat,Retainer,1,101556:RETAINER,yes
101557,React with Conviction,Conviction,1,101557:CONVICTION,yes
101558,Read Intentions,Combat,2,101558:COMBAT:aus|101558:COMBAT:AUS,yes
101559,Read the Winds,Reaction,2,101559:REACTION:ani+aus|101559:REACTION:ANI+AUS,yes
101560,Reality,Action,2,101560:ACTION:chi|101560:ACTION:CHI,yes
101561,Reality Mirror,Combat,1,101561:COMBAT,yes
101562,"Realm of the Black Sun, The",Master,1,101562:MASTER,yes
101563,Reanimated Corpse,Ally,2,101563:ALLY:thn|101563:ALLY:THN,yes
101564,Rebel,Master,1,101564:MASTER,yes
101565,Rebirth,Action Modifier,1,101565:MODIFIER,yes
101566,Recalled to the Founder,Event,1,101566:EVENT,yes
101567,Reckless Agitation,Political Action,1,101567:POLITICAL,yes
101568,Recruiting Party,Action,1,101568:ACTION,yes
101569,Recruitment,Master,1,101569:MASTER,yes
101570,Recruitment Exercise,Action,1,101570:ACTION,yes
101571,Recure of the Homeland,Action,1,101571:ACTION,yes
101572,Recurring Contemplation,Action Modifier,3,101572:MODIFIER:pre|101572:MODIFIER:tem|101572:MODIFIER:TEM,yes
101573,Red Herring,Action Modifier,2,101573:MODIFIER:chi|101573:MODIFIER:CHI,yes
101574,Red List,Action,1,101574:ACTION,yes
101575,"Red Question, The",Action Modifier,1,101575:MODIFIER,yes
101576,Redcap Wilder,Retainer,2,101576:RETAINER:myt|101576:RETAINER:MYT,yes
101577,Redeem the Lost Soul,Master,1,101577:MASTER,yes
101578,Redirection,Reaction,2,101578:REACTION:dom|101578:REACTION:DOM,yes
101579,Redistribution,Action,2,101579:ACTION:san|101579:ACTION:SAN,yes
101580,Redline,Master,1,101580:MASTER,yes
101581,Reform Body,Combat/Reaction,4,101581:COMBAT:vic|101581:REACTION:vic|101581:COMBAT:VIC|101581:REACTION:VIC,no
101582,Reformation,Action,3,101582:ACTION:chi|101582:ACTION:dom|101582:ACTION:ser,yes
101583,Regaining the Upper Hand,Political Action,1,101583:POLITICAL,yes
101584,Regarhagan's Hold,Master,1,101584:MASTER,yes
101585,Regeneration,Action,2,101585:ACTION:for|101585:ACTION:FOR,yes
101586,Regenerative Blood,Master,1,101586:MASTER,yes
101587,Regent,Master,1,101587:MASTER,yes
101588,Rego Motum,Combat,2,101588:COMBAT:tha|101588:COMBAT:THA,yes
101589,Reindoctrination,Action,1,101589:ACTION,yes
101590,Reinforcements,Political Action,1,101590:POLITICAL,yes
101591,Reins of Power,Political Action,1,101591:POLITICAL,yes
101592,Rejuvenate,Power,1,101592:ACTION,yes
101593,Release of the Shackled Soul,Action,2,101593:ACTION:nec|101593:ACTION:NEC,yes
101594,Relentless Pursuit,Combat,2,101594:COMBAT:pot|101594:COMBAT:POT,yes
101595,Relentless Reaper,Combat,3,101595:COMBAT:for|101595:COMBAT:thn|101595:COMBAT:THN,yes
102337,Relentlessness,Action Modifier,4,102337:MODIFIER:cel|102337:MODIFIER:for|102337:MODIFIER:CEL|102337:MODIFIER:FOR,yes
101596,Reliquary: Akunanse Remains,Equipment,1,101596:EQUIPMENT,yes
101597,Reliquary: Biague,Equipment,1,101597:EQUIPMENT,yes
101598,Reliquary: Shango Remains,Equipment,1,101598:EQUIPMENT,yes
101599,Reliquary: Trinket,Equipment,1,101599:EQUIPMENT,yes
101600,Remnant of the Endless Storm,Ally,1,101600:ALLY,yes
101601,Remover,Master,1,101601:MASTER,yes
101602,Renegade Garou,Ally,1,101602:ALLY,yes
101603,Renewed Vigor,Action,4,101603:ACTION:for|101603:ACTION:obe:1|101603:ACTION:obe:2|101603:ACTION:OBE,yes
101604,Repair the Undead Flesh,Action,2,101604:ACTION:for|101604:ACTION:FOR,yes
101605,Repo Man,Ally,1,101605:ALLY,yes
101606,Repulsion,Action Modifier,3,101606:MODIFIER:pre|101606:MODIFIER:obe|101606:MODIFIER:OBE,yes
101607,Research,Master,1,101607:MASTER,yes
101608,Resilience,Combat,2,101608:COMBAT:for|101608:COMBAT:FOR,yes
101609,Resilient Mind,Action,2,101609:ACTION:for|101609:ACTION:FOR,yes
101610,Resist Earth's Grasp,Action Modifier/Combat,2,101610:COMBAT:cel|101610:MODIFIER:CEL,yes
101611,Respire,Power,2,101611:ACTION:1|101611:ACTION:2,yes
101612,Resplendent Protector,Retainer,1,101612:RETAINER,yes
101613,Restoration,Action,2,101613:ACTION:for|101613:ACTION:FOR,yes
101614,Restricted Vitae,Event,1,101614:EVENT,yes
101615,Restructure,Action,2,101615:ACTION:dem|101615:ACTION:DEM,yes
101616,Resume the Coil,Action,2,101616:ACTION:nec|101616:ACTION:NEC,yes
101617,Resurrection,Action,3,101617:ACTION:val|101617:ACTION:obe|101617:ACTION:OBE,yes
101618,Retain the Quick Blood,Action,2,101618:ACTION:cel+qui|101618:ACTION:CEL+QUI,yes
101619,Retribution,Master,1,101619:MASTER,yes
101620,"Return to Innocence, The",Action,1,101620:ACTION,yes
101621,Reunion Kamut,Action,1,101621:ACTION,yes
101622,Revelation of Desire,Action Modifier,2,101622:MODIFIER:ser|101622:MODIFIER:SER,yes
101623,Revelation of Despair,Reaction,2,101623:REACTION:ser|101623:REACTION:SER,yes
101624,Revelation of Ecstasy,Action,2,101624:ACTION:ser|101624:ACTION:SER,yes
102233,Revelation of the Serpent,Action Modifier,2,102233:MODIFIER:pre+pro|102233:MODIFIER:PRE+PRO,yes
101625,Revelation of the Sire,Action,1,101625:ACTION,yes
101626,Revelation of Wrath,Combat,2,101626:COMBAT:ser|101626:COMBAT:SER,yes
101627,Revelations,Action,2,101627:ACTION:aus|101627:ACTION:AUS,yes
101628,Revenant,Retainer,1,101628:RETAINER,yes
101629,Reversal of Fortunes,Political Action,1,101629:POLITICAL,yes
101630,Revocation of Tyre,Political Action,1,101630:POLITICAL,yes
101631,Revolutionary Council,Political Action,1,101631:POLITICAL,yes
101632,Rewilding,Action,1,101632:ACTION,yes
101633,Rewind Time,Reaction,3,101633:REACTION:pre|101633:REACTION:tem|101633:REACTION:TEM,yes
101634,Riddle Phantastique,Action,1,101634:ACTION,yes
101635,Righteous Aura,Combat,1,101635:COMBAT,yes
102359,Righteous Blade,Equipment,1,102359:EQUIPMENT,yes
101636,Rigor Mortis,Combat,3,101636:COMBAT:pre|101636:COMBAT:thn|101636:COMBAT:THN,yes
101637,Riposte,Combat,2,101637:COMBAT:cel|101637:COMBAT:CEL,yes
101638,Rise of the Fallen,Action,1,101638:ACTION,yes
101639,Rise of the Nephtali,Event,1,101639:EVENT,yes
101640,"Rising, The",Event,1,101640:EVENT,yes
101641,Ritual Challenge,Action,1,101641:ACTION,yes
102243,Ritual Goblet,Equipment,1,102243:EQUIPMENT,yes
101642,Ritual of the Bitter Rose,Action Modifier/Combat,2,101642:MODIFIER|101642:COMBAT,no
101643,Ritual Scalpel,Equipment,1,101643:EQUIPMENT,yes
101644,Robert Carter,Retainer,1,101644:RETAINER,yes
101645,Rock Cat,Ally,1,101645:ALLY,yes
101646,Rockheart,Combat,3,101646:COMBAT:tha|101646:COMBAT:vis|101646:COMBAT:VIS,yes
101647,Rogue,Master,1,101647:MASTER,yes
101648,Roll,Combat,1,101648:COMBAT:FLIGHT,yes
101649,Rolling with the Punches,Combat,2,101649:COMBAT:for|101649:COMBAT:FOR,yes
101650,Rom Gypsy,Ally,1,101650:ALLY,yes
101651,Rooftop Shadow,Reaction,2,101651:REACTION:cel|101651:REACTION:CEL,yes
101652,Root of Vitality,Action,2,101652:ACTION:vic|101652:ACTION:VIC,yes
101653,"Rose Foundation, The",Master,1,101653:MASTER,yes
101654,Rötschreck,Master,1,101654:MASTER,yes
102304,Rotting Behemoth,Ally,2,102304:ALLY:obl|102304:ALLY:OBL,yes
102215,Roundhouse,Combat,2,102215:COMBAT:pot|102215:COMBAT:POT,yes
101655,Rowan Ring,Equipment,1,101655:EQUIPMENT,yes
101656,RPG Launcher,Equipment,1,101656:EQUIPMENT,yes
101657,Rubicon,Action,1,101657:ACTION,yes
101658,Ruins of Ceoris,Equipment,1,101658:EQUIPMENT,yes
101659,Ruins of Charizel,Master,1,101659:MASTER,yes
101660,"Ruins of Villers Abbey, Belgium",Equipment,1,101660:EQUIPMENT,yes
101661,Rumble,Action,1,101661:ACTION,yes
101662,"Rumor Mill, Tabloid Newspaper, The",Master,1,101662:MASTER,yes
101663,Rumors of Gehenna,Political Action,1,101663:POLITICAL,yes
101664,Rutor's Hand,Action,2,101664:ACTION:tha|101664:ACTION:THA,yes
101665,Saatet-ta,Ally,1,101665:ALLY,yes
101666,Sabbat Inquisitor,Political Action,1,101666:POLITICAL,yes
101667,Sabbat Priest,Political Action,1,101667:POLITICAL,yes
101668,Sabbat Threat,Political Action,1,101668:POLITICAL,yes
101669,Sacrament of Carnage,Combat,2,101669:COMBAT:pot|101669:COMBAT:POT,yes
101670,"Sacré-Cœur Cathedral, France",Equipment,1,101670:EQUIPMENT,yes
101671,Sacrifice,Political Action,1,101671:POLITICAL,yes
101672,Sacrificial Lamb,Action,2,101672:ACTION:obf|101672:ACTION:OBF,yes
101673,Safe Passage,Action Modifier,3,101673:MODIFIER:for|101673:MODIFIER:obe|101673:MODIFIER:OBE,yes
101674,Salt of Thoth,Reaction,1,101674:REACTION,yes
101675,Samuel Haight,Ally,1,101675:ALLY,yes
101676,"San Lorenzo de El Escorial, Spain",Equipment,1,101676:EQUIPMENT,yes
101677,San Nicolás de los Servitas,Equipment,1,101677:EQUIPMENT,yes
101678,Sanguinary Wind,Combat,2,101678:COMBAT:cel|101678:COMBAT:CEL,yes
101679,Sanguine Entrapment,Combat,2,101679:COMBAT:cel+qui|101679:COMBAT:CEL+QUI,yes
101680,Sanguine Instruction,Action,1,101680:ACTION,yes
101681,"Sargon Fragment, The",Equipment,1,101681:EQUIPMENT,yes
101682,Saturday-Night Special,Equipment,1,101682:EQUIPMENT,yes
102257,Saulot's Avenging Fist,Master,1,102257:MASTER,yes
102258,Saulot's Guiding Wisdom,Master,1,102258:MASTER,yes
102259,Saulot's Healing Touch,Master,1,102259:MASTER,yes
101683,Savannah Runner,Reaction,2,101683:REACTION:cel|101683:REACTION:CEL,yes
101684,Save Face,Combat,1,101684:COMBAT,yes
101685,Sawed-Off Shotgun,Equipment,1,101685:EQUIPMENT,yes
101686,Scalpel Tongue,Action Modifier/Reaction,4,101686:MODIFIER:cel+pre|101686:REACTION:cel+pre|101686:MODIFIER:CEL+PRE|101686:REACTION:CEL+PRE,no
101687,"Scapelli, The Family ""Mechanic""",Ally,1,101687:ALLY,yes
101688,Scarlet Lore,Action,3,101688:ACTION:nec|101688:ACTION:myt|101688:ACTION:MYT,yes
101689,Scattershot,Combat,1,101689:COMBAT,yes
101690,SchreckNET,Action,1,101690:ACTION,yes
101691,Scobax,Reaction,3,101691:REACTION:pre|101691:REACTION:str|101691:REACTION:STR,yes
101692,Scorn of Adonis,Action Modifier,1,101692:MODIFIER,yes
101693,Scorpion Sting,Combat,2,101693:COMBAT:ani|101693:COMBAT:ANI,yes
101694,Scorpion's Touch,Combat,2,101694:COMBAT:qui|101694:COMBAT:QUI,yes
101695,Scourge,Political Action,1,101695:POLITICAL,yes
101696,Scourge of Alecto,Combat,2,101696:COMBAT:cel+pre|101696:COMBAT:CEL+PRE,yes
101697,Scourge of the Enochians,Event,1,101697:EVENT,yes
101698,Scouting Mission,Action,2,101698:ACTION:dom|101698:ACTION:DOM,yes
102292,Screamer,Ally,1,102292:ALLY,yes
101699,Screw the Masquerade!,Political Action,1,101699:POLITICAL,yes
101700,Scrounging,Action,1,101700:ACTION,yes
101701,Scry the Hearthstone,Reaction,3,101701:REACTION:tha|101701:REACTION:vis|101701:REACTION:VIS,yes
101702,Scrying of Secrets,Action Modifier,2,101702:MODIFIER:aus|101702:MODIFIER:AUS,yes
102260,Sculpt the Flesh,Combat,2,102260:COMBAT:pro|102260:COMBAT:PRO,yes
101703,Seal of Veddartha,Equipment,1,101703:EQUIPMENT,yes
101704,Seattle Committee,Master,1,101704:MASTER,yes
101705,Second Sight,Conviction,1,101705:CONVICTION,yes
101706,Second Tradition: Domain,Reaction,2,101706:REACTION:1|101706:REACTION:2,yes
101707,Secret Horde,Master,1,101707:MASTER,yes
101708,"Secret Library of Alexandria, The",Master,1,101708:MASTER,yes
101709,"Secret Must Be Kept, The",Political Action,1,101709:POLITICAL,yes
101710,Secret Passage,Master,1,101710:MASTER,yes
101711,Secure Haven,Master,1,101711:MASTER,yes
101712,Seduction,Action Modifier,2,101712:MODIFIER:dom|101712:MODIFIER:DOM,yes
101713,Seeds of Corruption,Action,2,101713:ACTION:tha|101713:ACTION:THA,yes
102338,Seeds of Terror,Action Modifier,4,102338:MODIFIER:obf|102338:MODIFIER:pre|102338:MODIFIER:OBF|102338:MODIFIER:PRE,yes
101714,Selective Silence,Combat,2,101714:COMBAT:qui|101714:COMBAT:QUI,yes
101715,Sengir Dagger,Equipment,1,101715:EQUIPMENT,yes
101716,Sense Death,Action,3,101716:ACTION:ani|101716:ACTION:val|101716:ACTION:VAL,yes
101717,Sense the Savage Way,Reaction,2,101717:REACTION:ani|101717:REACTION:ANI,yes
101718,Sense the Sin,Action Modifier/Reaction,3,101718:REACTION:aus|101718:REACTION:dai|101718:MODIFIER:DAI,yes
101719,Sense Vibrations,Master,1,101719:MASTER,yes
101720,Sense Vitality,Action,3,101720:ACTION:for|101720:ACTION:val|101720:ACTION:VAL,yes
101721,Sensory Deprivation,Action,2,101721:ACTION:chi|101721:ACTION:CHI,yes
101722,Sensory Overload,Action,2,101722:ACTION:chi|101722:ACTION:CHI,yes
102339,Sentry Signal,Reaction,4,102339:REACTION:ani|102339:REACTION:tha|102339:REACTION:ANI|102339:REACTION:THA,yes
101723,Seraph,Political Action,1,101723:POLITICAL,yes
101724,Seraph's Second,Action Modifier,1,101724:MODIFIER,yes
101725,Serenading the Kami,Action Modifier,2,101725:MODIFIER:tha|101725:MODIFIER:THA,yes
101726,Sermon of Caine,Master,1,101726:MASTER,yes
101727,Serpent's Numbing Kiss,Combat,2,101727:COMBAT:pre+ser|101727:COMBAT:PRE+SER,yes
101728,Serpentis,Master,1,101728:MASTER,yes
101729,Servitor of Irad,Master,1,101729:MASTER,yes
101730,Set's Call,Reaction,2,101730:REACTION:ser|101730:REACTION:SER,yes
101731,Set's Curse,Action,2,101731:ACTION:ser|101731:ACTION:SER,yes
101732,Shaal Fragment,Equipment,1,101732:EQUIPMENT,yes
101733,Shackles of Enkidu,Equipment,1,101733:EQUIPMENT,yes
101734,Shade,Retainer,2,101734:RETAINER:obt|101734:RETAINER:OBT,yes
101735,Shadow Body,Combat,2,101735:COMBAT:obt|101735:COMBAT:OBT,yes
101736,Shadow Boxing,Action Modifier/Combat,2,101736:COMBAT:obf+pot|101736:MODIFIER:OBF+POT,yes
102280,Shadow Cast,Action Modifier,2,102280:MODIFIER:obl|102280:MODIFIER:OBL,yes
102281,Shadow Cloak,Action Modifier,2,102281:MODIFIER:obl|102281:MODIFIER:OBL,yes
101737,Shadow Court Satyr,Ally,1,101737:ALLY,yes
101738,Shadow Feint,Combat,2,101738:COMBAT:cel+obf|101738:COMBAT:CEL+OBF,yes
101739,Shadow of Taint,Action,3,101739:ACTION:dom|101739:ACTION:val|101739:ACTION:VAL,yes
101740,Shadow of the Beast,Action,2,101740:ACTION:pro|101740:ACTION:PRO,yes
101741,Shadow of the Wolf,Combat,2,101741:COMBAT:pro|101741:COMBAT:PRO,yes
101742,Shadow Parasite,Combat,2,101742:COMBAT:obt|101742:COMBAT:OBT,yes
101743,Shadow Play,Action Modifier,2,101743:MODIFIER:obt|101743:MODIFIER:OBT,yes
102294,Shadow Sentinel,Reaction,2,102294:REACTION:obl|102294:REACTION:OBL,yes
102305,Shadow Shift,Combat,2,102305:COMBAT:obl|102305:COMBAT:OBL,yes
101744,Shadow Step,Combat,2,101744:COMBAT:obt|101744:COMBAT:OBT,yes
101745,Shadow Strike,Combat,2,101745:COMBAT:obt|101745:COMBAT:OBT,yes
101746,Shadow Twin,Action,2,101746:ACTION:obt|101746:ACTION:OBT,yes
101747,Shadowed Eyes,Action,2,101747:ACTION:aus+obt|101747:ACTION:AUS+OBT,yes
101748,Shakar,Master,1,101748:MASTER,yes
101749,Shakar: the Hunt,Master,1,101749:MASTER,yes
101750,Shaman,Retainer,1,101750:RETAINER,yes
101751,Shambling Hordes,Ally,2,101751:ALLY:nec|101751:ALLY:NEC,yes
101752,Shame,Power,1,101752:COMBAT,yes
101753,Shanty Town Hunting Ground,Master,1,101753:MASTER,yes
101754,Shape Mastery,Combat/Reaction,2,101754:COMBAT:pro|101754:REACTION:PRO,yes
102244,"Shard, London, The",Master,1,102244:MASTER,yes
101755,Shared Nightmare,Action,2,101755:ACTION:chi|101755:ACTION:CHI,yes
101756,Shared Strength,Combat,2,101756:COMBAT:for|101756:COMBAT:FOR,yes
101757,Shatter the Gate,Action,1,101757:ACTION,yes
101758,Shattered Mirror,Reaction,2,101758:REACTION:dem|101758:REACTION:DEM,yes
